country,iso3,year,e_inc_100k,e_pop_num,e_tbhiv_prct,e_hh_contacts,e_prevtx_eligible,lab_xpert,lab_sm,tsr_calculated,priv_new_dx,pub_new_dx,budget_tot,budget_lab,exp_tot,caseb_err_nat,xpert_per_100k_inc,funding_execution_pct,private_sector_pct,priority_score
Morocco,MAR,2018,99.0,35927511,1.2,,,,,87.50596089651884,,,28967500.0,1500600.0,14351859.0,,,49.544693190644686,85.39403743933441,1.1185687268651971
Morocco,MAR,2019,97.0,36304408,1.2,,,,,92.14935375777884,,,44473948.0,13046592.0,18162727.0,,,40.839025579649466,85.39403743933441,1.04133841070153
Morocco,MAR,2020,96.0,36688772,1.2,,,,,93.36219336219335,,,41335642.0,7973783.0,21728882.0,,,52.56693968851385,85.39403743933441,1.017356597800988
Morocco,MAR,2021,94.0,37076584,1.2,,,,,78.79616963064295,,,28840994.0,4230771.0,21230101.0,,,73.61085058302776,85.39403743933441,1.1780014057705166
Morocco,MAR,2022,93.0,37457971,1.2,57000.0,5800.0,,,78.79616963064295,7390.0,1264.0,34706252.0,10667142.0,3716225.0,43.0,,10.707652903574836,85.39403743933441,1.1780014057705166
Mozambique,MOZ,2018,361.0,29423878,36.0,,,,,87.93982661907191,,,30434552.0,4468044.0,26897907.0,,,88.37950694986408,90.03734378466316,4.058924035754625
Mozambique,MOZ,2019,361.0,30285595,34.0,,,,,87.93982661907191,,,28302255.0,6378695.0,24156960.0,,,85.35348155120502,90.03734378466316,4.058924035754625
Mozambique,MOZ,2020,361.0,31178239,27.0,,,,,87.93982661907191,,,26225047.0,4742922.0,27607707.0,,,105.27228797721506,90.03734378466316,4.058924035754625
Mozambique,MOZ,2021,361.0,32077072,25.0,,,,,97.81210930523308,,,29849060.0,7797970.0,30099717.0,,,100.83974838738641,90.03734378466316,3.653398379391558
Mozambique,MOZ,2022,361.0,32969518,25.0,140000.0,29000.0,,,97.81210930523308,,,30830105.0,2595814.0,28158364.0,44.0,,91.33398669903978,90.03734378466316,3.653398379391558
Myanmar,MMR,2018,338.0,52666014,8.5,,,,,96.41243586798377,48703.0,5389.0,57701418.0,5412579.0,38872647.0,,,67.3686164870333,90.03734378466316,3.4697828566577233
Myanmar,MMR,2019,322.0,53040212,7.8,,,,,96.26386962552012,44522.0,3725.0,61823590.0,5591314.0,41414239.0,,,66.98776146775042,92.27931270338053,3.310581835163934
Myanmar,MMR,2020,306.0,53423198,8.5,,,,,95.97573778140675,20363.0,,79381844.0,6667467.0,42976566.0,,,54.13903713297464,92.27931270338053,3.1554284298383517
Myanmar,MMR,2021,362.0,53798084,7.1,,,,,94.76038338658147,24436.0,1458.0,90208945.0,15991898.0,28599714.0,,,31.703855975701746,94.36935197343014,3.7802689086844827
Myanmar,MMR,2022,475.0,54179306,6.0,150000.0,15000.0,,,94.76038338658147,37669.0,1323.0,88825555.0,17700474.0,32701204.0,44.0,,36.815085478497714,96.60699630693476,3.7802689086844827
Namibia,NAM,2018,524.0,2405680,35.0,,,,,91.02384291725105,,,49009625.0,,20071888.0,,,40.954992004121635,50.231660231660236,5.694176458933444
Namibia,NAM,2019,486.0,2446644,32.0,,,,,86.99573430834857,,,50337515.0,3379307.0,17090722.0,,,33.952256085744395,50.231660231660236,5.5229949931094655
Namibia,NAM,2020,439.0,2489098,32.0,,,,,88.67924528301887,,,31288748.0,3272549.0,8103571.0,,,25.899313708557465,50.231660231660236,4.895224069009046
Namibia,NAM,2021,452.0,2530151,30.0,,,,,87.29935229512813,,,27043871.0,2732826.0,4721956.0,,,17.46035543506327,50.231660231660236,5.118950346195675
Namibia,NAM,2022,450.0,2567012,30.0,17000.0,2800.0,,,87.29935229512813,,,18328675.0,2533005.0,6761675.0,42.0,,36.89123736440305,50.231660231660236,5.118950346195675
Nauru,NRU,2018,48.0,11924,,,,,,91.31145713330112,,,10478.0,,2800.0,,,26.72265699560985,50.231660231660236,2.4482334806355373
Nauru,NRU,2019,161.0,12132,,,,,,91.31145713330112,,,5000.0,,,,,26.72265699560985,50.231660231660236,2.4482334806355373
Nauru,NRU,2020,121.0,12315,,,,,,91.31145713330112,,,,,30000.0,,,26.72265699560985,50.231660231660236,2.4482334806355373
Nauru,NRU,2021,193.0,12511,,,,,,91.31145713330112,,,100000.0,,193098.0,,,193.09799999999998,50.231660231660236,2.4482334806355373
Nauru,NRU,2022,172.0,12668,,,,,,91.31145713330112,,,200000.0,,,,,193.09799999999998,50.231660231660236,2.4482334806355373
Nepal,NPL,2018,245.0,28506712,0.9,,,,,91.31145713330112,6505.0,6445.0,17779708.0,1679091.0,12573303.0,,,70.71715126030192,50.231660231660236,2.4482334806355373
Nepal,NPL,2019,238.0,28832496,0.72,,,,,91.31145713330112,5902.0,5712.0,20163086.0,5060264.0,10308253.0,,,51.12438145629097,50.81797830204925,2.4482334806355373
Nepal,NPL,2020,226.0,29348627,0.72,,,,,91.31145713330112,6234.0,,24393688.0,5441798.0,10039026.0,,,41.154195298390306,50.81797830204925,2.4482334806355373
Nepal,NPL,2021,226.0,30034989,0.79,,,,,91.31145713330112,9436.0,,23570814.0,5965862.0,12665111.0,,,53.73217488373545,50.81797830204925,2.4482334806355373
Nepal,NPL,2022,229.0,30547580,0.77,64000.0,7700.0,,,91.31145713330112,12041.0,,38346899.0,7169116.0,13591091.0,44.0,,35.4424773695521,50.81797830204925,2.4482334806355373
Netherlands (Kingdom of the),NLD,2018,5.3,17286042,3.9,,,,,95.0,,,33000000.0,,33000000.0,,,100.0,55.12618985241463,0.05520833333333333
Netherlands (Kingdom of the),NLD,2019,4.9,17363262,3.4,,,,,91.48936170212765,,,33000000.0,,33000000.0,,,100.0,55.12618985241463,0.05297906602254429
Netherlands (Kingdom of the),NLD,2020,4.1,17434557,3.1,,,,,89.47368421052632,,,33000000.0,,33000000.0,,,100.0,55.12618985241463,0.04531704479348458
Netherlands (Kingdom of the),NLD,2021,4.4,17501696,2.9,,,,,96.15384615384616,,,33000000.0,,33000000.0,,,100.0,55.12618985241463,0.045288994457640536
Netherlands (Kingdom of the),NLD,2022,4.1,17564014,2.9,360.0,8.9,,,96.15384615384616,,,33000000.0,,33000000.0,42.0,,100.0,55.12618985241463,0.045288994457640536
New Caledonia,NCL,2018,15.0,284880,,,,,,33.33333333333333,,,,,,,,53.973174549584115,55.12618985241463,0.4951456310679612
New Caledonia,NCL,2019,9.3,285374,,,,,,33.33333333333333,,,,,,,,53.973174549584115,55.12618985241463,0.4951456310679612
New Caledonia,NCL,2020,17.0,286403,,,,,,33.33333333333333,,,,,,,,53.973174549584115,55.12618985241463,0.4951456310679612
New Caledonia,NCL,2021,10.0,287800,,,,,,33.33333333333333,,,,,,,,53.973174549584115,55.12618985241463,0.4951456310679612
New Caledonia,NCL,2022,11.0,289950,,,,,,33.33333333333333,,,,,,,,53.973174549584115,55.12618985241463,0.4951456310679612
New Zealand,NZL,2018,7.2,4838526,0.39,,,,,88.88888888888889,,,,,,,,53.973174549584115,55.12618985241463,0.08009888751545118
New Zealand,NZL,2019,7.2,4959034,0.7,,,,,100.0,,,,,,,,53.973174549584115,55.12618985241463,0.0712871287128713
New Zealand,NZL,2020,7.2,5061133,0.68,,,,,100.0,,,,,,,,53.973174549584115,55.12618985241463,0.0712871287128713
New Zealand,NZL,2021,6.8,5129727,1.0,,,,,85.71428571428571,,,,,,,,53.973174549584115,55.12618985241463,0.07841845140032949
New Zealand,NZL,2022,5.9,5185288,0.77,230.0,6.0,,,85.71428571428571,,,,,,42.0,,53.973174549584115,55.12618985241463,0.07841845140032949
Nicaragua,NIC,2018,41.0,6572233,5.4,,,,,97.2972972972973,,,9937205.0,1017557.0,5363425.0,,,53.973174549584115,55.12618985241463,0.41710200714874895
Nicaragua,NIC,2019,43.0,6663924,4.9,,,,,91.32947976878613,,,10539943.0,1109903.0,6111828.0,,,57.98729651574017,55.12618985241463,0.4657234082514243
Nicaragua,NIC,2020,42.0,6755895,5.7,,,,,95.14563106796116,,,9481268.0,1354654.0,,,,57.98729651574017,55.12618985241463,0.43683732202362924
Nicaragua,NIC,2021,42.0,6850540,5.3,,,,,93.97590361445783,,,,,,,,57.98729651574017,55.12618985241463,0.4422174299124699
Nicaragua,NIC,2022,43.0,6948392,6.2,5900.0,700.0,,,93.97590361445783,,,,,,42.0,,57.98729651574017,55.12618985241463,0.4422174299124699
Niger,NER,2018,87.0,22577058,4.0,,,,,89.255999035331,,,2635283.0,227488.0,6764038.0,,,256.6721676571359,55.12618985241463,2.4264315097135176
Niger,NER,2019,84.0,23443393,3.6,,,,,89.255999035331,,,5627769.0,291489.0,1695903.0,,,30.13455243098997,55.12618985241463,2.4264315097135176
Niger,NER,2020,82.0,24333639,3.7,,,,,89.255999035331,,,6189174.0,1831448.0,3386976.0,,,54.724200676859304,55.12618985241463,2.4264315097135176
Niger,NER,2021,79.0,25252722,3.2,,,,,89.255999035331,,,5305338.0,521866.0,301700.0,,,5.686725332108907,55.12618985241463,2.4264315097135176
Niger,NER,2022,77.0,26207977,3.0,53000.0,12000.0,,,89.255999035331,,,9241334.0,4221880.0,1020867.0,0.0,,11.046749311300728,55.12618985241463,2.4264315097135176
Nigeria,NGA,2018,219.0,198387623,12.0,,,,,89.255999035331,12625.0,10277.0,409105542.0,78675538.0,85876599.0,,,20.9913066882873,55.12618985241463,2.4264315097135176
Nigeria,NGA,2019,219.0,203304492,11.0,,,,,91.40461215932913,17274.0,12598.0,278349668.0,54645906.0,,,,20.9913066882873,57.826727370112486,2.370011570660435
Nigeria,NGA,2020,219.0,208327405,7.6,,,,,89.7569769457445,35865.0,,383995035.0,76302188.0,,,,20.9913066882873,57.826727370112486,2.413037623883402
Nigeria,NGA,2021,219.0,213401323,5.9,,,,,90.91142938512277,58219.0,11093.0,372643206.0,73093837.0,,,,20.9913066882873,83.99555632502307,2.3827286928849394
Nigeria,NGA,2022,219.0,218541212,5.7,820000.0,160000.0,,,90.91142938512277,69504.0,1211.0,375000000.0,79314123.0,,0.0,,20.9913066882873,98.28749204553489,2.3827286928849394
Niue,NIU,2018,143.0,1887,10.0,,,,,83.33333333333334,,,9963.0,,2250.0,,,22.58355916892502,96.82507887225199,0.15415019762845847
Niue,NIU,2019,0.0,1921,10.0,,,,,83.33333333333334,,,6895.0,,14232.0,,,206.41044234952864,96.82507887225199,0.15415019762845847
Niue,NIU,2020,48.0,1942,1.0,,,,,83.33333333333334,,,32000.0,,11796.0,,,36.8625,96.82507887225199,0.15415019762845847
Niue,NIU,2021,48.0,1937,1.0,,,,,83.33333333333334,,,12000.0,,10000.0,,,83.33333333333334,96.82507887225199,0.15415019762845847
Niue,NIU,2022,48.0,1934,1.0,,,,,83.33333333333334,,,10000.0,,,,,83.33333333333334,96.82507887225199,0.15415019762845847
North Macedonia,MKD,2018,13.0,2113491,0.45,,,,,83.33333333333334,,,,,,,,100.0,96.82507887225199,0.15415019762845847
North Macedonia,MKD,2019,12.0,2114176,0.66,,,,,100.0,,,,,,,,100.0,96.82507887225199,0.1188118811881188
North Macedonia,MKD,2020,12.0,2111072,0.66,,,,,80.0,,,,,,,,100.0,96.82507887225199,0.14814814814814814
North Macedonia,MKD,2021,11.0,2103330,0.66,,,,,100.0,,,,,,,,100.0,96.82507887225199,0.10891089108910891
North Macedonia,MKD,2022,11.0,2093599,0.66,300.0,5.4,,,100.0,,,,,255931.0,42.0,,100.0,96.82507887225199,0.10891089108910891
Northern Mariana Islands,MNP,2018,107.0,50304,2.1,,,,,100.0,,,253184.0,,253184.0,,,100.0,96.82507887225199,1.0594059405940595
Northern Mariana Islands,MNP,2019,118.0,49858,0.0,,,,,100.0,,,253184.0,,253184.0,,,100.0,96.82507887225199,1.1683168316831682
Northern Mariana Islands,MNP,2020,95.0,49587,0.0,,,,,100.0,,,253184.0,,500000.0,,,197.48483316481293,96.82507887225199,0.9405940594059405
Northern Mariana Islands,MNP,2021,81.0,49481,2.9,,,,,0.0,,,500000.0,,500000.0,,,100.0,96.82507887225199,81.0
Northern Mariana Islands,MNP,2022,53.0,49551,0.0,,,,,0.0,,,515000.0,,515000.0,42.0,,100.0,96.82507887225199,81.0
Norway,NOR,2018,4.1,5312320,3.8,,,,,71.42857142857143,,,,,,,,58.41443195361589,96.82507887225199,0.05660749506903352
Norway,NOR,2019,3.3,5348279,4.7,,,,,100.0,,,,,,,,58.41443195361589,96.82507887225199,0.032673267326732675
Norway,NOR,2020,3.1,5379839,4.7,,,,,100.0,,,,,,,,58.41443195361589,96.82507887225199,0.030693069306930693
Norway,NOR,2021,3.0,5403021,4.7,,,,,75.0,,,,,,,,58.41443195361589,96.82507887225199,0.039473684210526314
Norway,NOR,2022,3.3,5434319,2.4,110.0,2.7,,,75.0,,,,,,42.0,,58.41443195361589,96.82507887225199,0.039473684210526314
Oman,OMN,2018,6.1,4601157,2.5,,,,,100.0,,,,,,,,58.41443195361589,96.82507887225199,0.060396039603960394
Oman,OMN,2019,9.2,4602768,2.8,,,,,80.0,,,,,,,,58.41443195361589,96.82507887225199,0.11358024691358024
Oman,OMN,2020,7.9,4543399,2.7,,,,,80.0,,,,,,,,58.41443195361589,96.82507887225199,0.09753086419753088
Oman,OMN,2021,5.9,4520471,1.8,,,,,100.0,,,,,,,,58.41443195361589,96.82507887225199,0.05841584158415842
Oman,OMN,2022,9.3,4576298,1.9,2000.0,58.0,,,100.0,,,,,,42.0,,58.41443195361589,96.82507887225199,0.05841584158415842
Pakistan,PAK,2018,265.0,219731479,0.68,,,,,100.0,116010.0,3804.0,118478485.0,28595078.0,69208534.0,,,58.41443195361589,96.82507887225199,1.0792079207920793
Pakistan,PAK,2019,263.0,223293280,0.9,,,,,100.0,117919.0,3596.0,135433726.0,31767184.0,50303798.0,,,37.142740944748134,97.04069456445707,1.0792079207920793
Pakistan,PAK,2020,257.0,227196741,2.4,,,,,100.0,113785.0,,157878082.0,35986384.0,42054440.0,,,26.637288385603775,97.04069456445707,1.0792079207920793
Pakistan,PAK,2021,266.0,231402117,2.4,,,,,100.0,137603.0,2663.0,152755902.0,55208288.0,40880108.0,,,26.761720800810696,98.10146436057205,1.0792079207920793
Pakistan,PAK,2022,258.0,235824862,0.36,960000.0,140000.0,,,100.0,176151.0,3624.0,161570799.0,45465985.0,23761072.0,44.0,,14.706291079243844,97.98414685022946,1.0792079207920793
Palau,PLW,2018,109.0,17864,0.0,,,,,100.0,,,160300.0,,135000.0,,,84.21709295071742,67.7097153254236,1.0792079207920793
Palau,PLW,2019,39.0,17916,0.0,,,,,100.0,,,135000.0,,135000.0,,,100.0,67.7097153254236,1.0792079207920793
Palau,PLW,2020,64.0,17972,0.0,,,,,100.0,,,135000.0,,150000.0,,,111.11111111111111,67.7097153254236,1.0792079207920793
Palau,PLW,2021,51.0,18024,0.0,,,,,100.0,,,160000.0,,150000.0,,,93.75,67.7097153254236,1.0792079207920793
Palau,PLW,2022,45.0,18055,0.0,,,,,100.0,,,160000.0,,175000.0,42.0,,109.375,67.7097153254236,1.0792079207920793
Panama,PAN,2018,52.0,4165255,18.0,,,,,90.14084507042254,,,1858454.0,600984.0,,,,30.221127187815256,67.7097153254236,0.5705455107402255
Panama,PAN,2019,37.0,4232532,22.0,,,,,91.81818181818183,,,,,302454.0,,,30.221127187815256,67.7097153254236,0.3986287952987267
Panama,PAN,2020,33.0,4294396,25.0,,,,,84.05797101449275,,,,,,,,30.221127187815256,67.7097153254236,0.38797069347418645
Panama,PAN,2021,42.0,4351267,22.0,,,,,83.6734693877551,,,,,1030526.0,,,30.221127187815256,67.7097153254236,0.4960231381055676
Panama,PAN,2022,47.0,4408581,21.0,2500.0,80.0,,,83.6734693877551,,,1134008.0,,342710.0,42.0,,30.221127187815256,67.7097153254236,0.4960231381055676
Papua New Guinea,PNG,2018,432.0,9329227,11.0,,,,,72.6323639075317,,,28369880.0,2250651.0,,,,49.90188765361603,67.7097153254236,5.866985345499843
Papua New Guinea,PNG,2019,432.0,9542486,11.0,,,,,70.81303038598412,,,36075794.0,2243492.0,,,,49.90188765361603,67.7097153254236,6.0156213667361715
Papua New Guinea,PNG,2020,432.0,9749640,6.9,,,,,73.42368002878302,,,34302003.0,1872705.0,17117347.0,,,49.90188765361603,67.7097153254236,5.804604123753702
Papua New Guinea,PNG,2021,432.0,9949437,6.9,,,,,72.9270102151458,,,18690825.0,2002574.0,6470459.0,,,34.61837024315406,67.7097153254236,5.843601665247569
Papua New Guinea,PNG,2022,432.0,10142619,5.5,31000.0,4300.0,,,72.9270102151458,,,15981688.0,901668.0,6982955.0,0.0,,43.693475933205555,67.7097153254236,5.843601665247569
Paraguay,PRY,2018,43.0,6443328,8.7,,,,,72.95597484276729,,,24575311.0,1947076.0,4810579.0,,,19.574844851403917,67.7097153254236,0.5814269920911642
Paraguay,PRY,2019,46.0,6530026,8.3,,,,,70.3125,,,21607012.0,1060490.0,4258312.0,,,19.70800960354907,67.7097153254236,0.6450482033304119
Paraguay,PRY,2020,45.0,6618695,10.0,,,,,86.5546218487395,,,22937634.0,680851.0,3212911.0,,,14.007159587601755,67.7097153254236,0.5139648718687014
Paraguay,PRY,2021,46.0,6703799,10.0,,,,,64.21052631578948,,,8574750.0,680851.0,3350036.0,,,39.06861424531328,67.7097153254236,0.7054075867635189
Paraguay,PRY,2022,46.0,6780744,8.1,7900.0,960.0,,,64.21052631578948,,,9854879.0,4645323.0,3593733.0,42.0,,36.4665360173372,67.7097153254236,0.7054075867635189
Peru,PER,2018,119.0,32203944,6.0,,,,,90.34045922406968,,,134529494.0,23000000.0,132471207.0,,,98.47001059856807,67.7097153254236,1.3028180612501408
Peru,PER,2019,119.0,32824861,6.3,,,,,87.9038317054846,,,140746736.0,23000000.0,113643816.0,,,80.7434823923732,67.7097153254236,1.338524984999704
Peru,PER,2020,115.0,33304756,6.3,,,,,85.12973593570608,,,140674963.0,23115000.0,107885773.0,,,76.6915239920838,67.7097153254236,1.3351950839120756
Peru,PER,2021,128.0,33715471,5.9,,,,,85.88555394949408,,,120742772.0,10205131.0,106152284.0,,,87.91605678889002,67.7097153254236,1.4732023239951424
Peru,PER,2022,151.0,34049588,6.5,48000.0,5400.0,,,85.88555394949408,,,120649909.0,7679366.0,116155232.0,42.0,,96.27461219220646,67.7097153254236,1.4732023239951424
Philippines,PHL,2018,554.0,108568836,1.8,,,,,78.27016306743059,142900.0,68148.0,159616253.0,41802865.0,38230808.0,,,23.951701209274724,67.7097153254236,6.9887581728417025
Philippines,PHL,2019,554.0,110380804,1.9,,,,,86.75601429562063,189574.0,76548.0,204542239.0,50563750.0,63694935.0,,,31.14023553834277,71.23574901736798,6.312957629704552
Philippines,PHL,2020,544.0,112190977,1.9,,,,,76.0984333889357,58866.0,,217018862.0,159068867.0,80234998.0,,,36.97143983733543,71.23574901736798,7.055915095650552
Philippines,PHL,2021,596.0,113880328,1.9,,,,,79.84773490766692,72072.0,1148.0,313822668.0,209929951.0,88106537.0,,,28.07526223695224,98.43212237093691,7.371882473648379
Philippines,PHL,2022,638.0,115559009,1.9,610000.0,79000.0,,,79.84773490766692,124555.0,59351.0,338589018.0,231304534.0,123881461.0,42.0,,36.58756026162668,67.72753471882375,7.371882473648379
Poland,POL,2018,16.0,38521457,1.1,,,,,83.6734693877551,,,,,,,,37.96741803278689,55.47560975609757,0.2480115690527838
Poland,POL,2019,15.0,38493601,1.1,,,,,83.6734693877551,,,,,,,,37.96741803278689,55.47560975609757,0.2480115690527838
Poland,POL,2020,9.4,38428366,1.1,,,,,83.6734693877551,,,,,,,,37.96741803278689,55.47560975609757,0.2480115690527838
Poland,POL,2021,10.0,38307726,1.1,,,,,83.6734693877551,,,,,,,,37.96741803278689,55.47560975609757,0.2480115690527838
Poland,POL,2022,12.0,39857145,1.1,5500.0,110.0,,,83.6734693877551,,,,,,42.0,,37.96741803278689,55.47560975609757,0.2480115690527838
Portugal,PRT,2018,21.0,10289835,8.5,,,,,83.6734693877551,,,,,,,,37.96741803278689,55.47560975609757,0.2480115690527838
Portugal,PRT,2019,19.0,10289923,10.0,,,,,61.97183098591549,,,,,,,,37.96741803278689,55.47560975609757,0.30172220979646613
Portugal,PRT,2020,16.0,10298192,9.8,,,,,88.09523809523809,,,,,,,,37.96741803278689,55.47560975609757,0.17958311063602353
Portugal,PRT,2021,16.0,10290103,8.8,,,,,68.18181818181817,,,,,,,,37.96741803278689,55.47560975609757,0.23127463863337716
Portugal,PRT,2022,16.0,10270865,11.0,1300.0,24.0,,,68.18181818181817,,,,,,42.0,,37.96741803278689,55.47560975609757,0.23127463863337716
Puerto Rico,PRI,2018,0.87,3319269,13.0,,,,,0.0,,,1464000.0,,555843.0,,,37.96741803278689,55.47560975609757,0.87
Puerto Rico,PRI,2019,1.3,3292887,8.6,,,,,0.0,,,,,555843.0,,,37.96741803278689,55.47560975609757,0.87
Puerto Rico,PRI,2020,0.95,3271564,11.0,,,,,100.0,,,,,462970.0,,,37.96741803278689,55.47560975609757,0.009405940594059406
Puerto Rico,PRI,2021,0.6,3256028,5.9,,,,,100.0,,,402455.0,,402455.0,,,100.0,55.47560975609757,0.009405940594059406
Puerto Rico,PRI,2022,0.74,3252407,14.0,29.0,0.48,,,100.0,,,401420.0,,405808.0,42.0,,101.09311942603756,55.47560975609757,0.009405940594059406
Qatar,QAT,2018,31.0,2766732,0.09,,,,,33.33333333333333,,,,,,,,97.46740165150207,55.47560975609757,0.9029126213592235
Qatar,QAT,2019,35.0,2807235,0.12,,,,,100.0,,,,,,,,97.46740165150207,55.47560975609757,0.3465346534653465
Qatar,QAT,2020,36.0,2760385,0.23,,,,,57.14285714285714,,,,,,,,97.46740165150207,55.47560975609757,0.6191646191646192
Qatar,QAT,2021,42.0,2688235,0.31,,,,,80.0,,,,,,,,97.46740165150207,55.47560975609757,0.5185185185185185
Qatar,QAT,2022,37.0,2695122,0.34,1500.0,25.0,,,80.0,,,,,,0.0,,97.46740165150207,55.47560975609757,0.5185185185185185
Republic of Korea,KOR,2018,64.0,51676900,,,,,,94.66666666666667,0.0,0.0,45171000.0,11224000.0,44027000.0,,,97.46740165150207,55.47560975609757,0.6689895470383275
Republic of Korea,KOR,2019,58.0,51803829,,,,,,94.87179487179486,0.0,0.0,54864000.0,12574000.0,37389387.0,,,68.14921806649168,55.47560975609757,0.604974592136935
Republic of Korea,KOR,2020,48.0,51844690,,,,,,90.74074074074075,0.0,,37841633.0,1910204.0,40645448.0,,,107.40933933797201,55.47560975609757,0.5232135647961244
Republic of Korea,KOR,2021,44.0,51830139,,,,,,97.14285714285714,0.0,0.0,45382753.0,,39423105.0,,,86.86803332534718,55.47560975609757,0.4483260553129549
Republic of Korea,KOR,2022,39.0,51815810,,17000.0,230.0,,,97.14285714285714,0.0,0.0,38627065.0,,38092455.0,42.0,,98.61597043420203,55.47560975609757,0.4483260553129549
Republic of Moldova,MDA,2018,86.0,3141837,8.6,,,,,90.625,,,32471427.0,1373292.0,13228413.0,,,40.73862537670426,55.47560975609757,0.9386084583901774
Republic of Moldova,MDA,2019,80.0,3109491,11.0,,,,,100.0,,,37493797.0,1547353.0,12923545.0,,,34.46848821419714,55.47560975609757,0.7920792079207921
Republic of Moldova,MDA,2020,76.0,3084847,13.0,,,,,80.12295081967213,,,13293151.0,1670127.0,12049487.0,,,90.64432503625363,55.47560975609757,0.9368495503687987
Republic of Moldova,MDA,2021,75.0,3061506,11.0,,,,,81.21708601521358,,,16141215.0,1785144.0,18255311.0,,,113.09750226361521,55.47560975609757,0.9122191461045199
Republic of Moldova,MDA,2022,74.0,3272996,11.0,2500.0,230.0,,,81.21708601521358,,,15900210.0,4681982.0,20286853.0,42.0,,127.5885853079928,55.47560975609757,0.9122191461045199
Romania,ROU,2018,68.0,19606783,2.4,,,,,95.55555555555556,,,17800000.0,5000000.0,7353013.0,,,41.30906179775281,55.47560975609757,0.7042577675489068
Romania,ROU,2019,65.0,19524211,1.9,,,,,95.87628865979381,,,14987099.0,5500000.0,7717695.0,,,51.49558964012982,55.47560975609757,0.6709588166436097
Romania,ROU,2020,43.0,19442038,2.2,,,,,94.96124031007753,,,13197761.0,5157031.0,14585933.0,,,110.51823866184576,55.47560975609757,0.448097584619113
Romania,ROU,2021,45.0,19328560,2.1,,,,,94.60431654676259,,,13333586.0,,9663600.0,,,72.47562658687617,55.47560975609757,0.4706900443976221
Romania,ROU,2022,52.0,19659267,1.8,11000.0,240.0,,,94.60431654676259,,,17345465.0,,17463031.0,42.0,,100.67779099609034,55.47560975609757,0.4706900443976221
Russian Federation,RUS,2018,54.0,145652293,20.0,,,,,95.06561679790026,,,1434579278.0,26329894.0,1450726465.0,,,101.1255695134891,55.47560975609757,0.5621157891860878
Russian Federation,RUS,2019,50.0,145742286,23.0,,,,,94.23844837421564,,,1450726465.0,29023816.0,1571010684.0,,,108.29130934755507,55.47560975609757,0.5249980533443543
Russian Federation,RUS,2020,49.0,145617329,24.0,,,,,95.32122905027933,,,1571010684.0,30417457.0,1383506932.0,,,88.06476913813273,55.47560975609757,0.508714438998927
Russian Federation,RUS,2021,47.0,145102755,26.0,,,,,95.98124581379773,,,1383506932.0,28560381.0,1453801645.0,,,105.08090789963602,55.47560975609757,0.4846297818264695
Russian Federation,RUS,2022,39.0,144713314,26.0,43000.0,980.0,,,95.98124581379773,,,1453801645.0,26360717.0,1640128115.0,42.0,,112.81649877346231,55.47560975609757,0.4846297818264695
Rwanda,RWA,2018,59.0,12531808,21.0,,,,,93.81443298969072,,,6423616.0,1891025.0,6431866.0,,,100.128432334685,55.47560975609757,0.6222681309122541
Rwanda,RWA,2019,57.0,12835028,21.0,,,,,94.27917620137299,,,4957301.0,1396006.0,7686861.0,,,155.06141345865421,55.47560975609757,0.5982419482671663
Rwanda,RWA,2020,57.0,13146362,19.0,,,,,92.28395061728395,,,7695703.0,3020932.0,7390648.0,,,96.03603465466378,55.47560975609757,0.6110375860243515
Rwanda,RWA,2021,56.0,13461888,16.0,,,,,92.90322580645162,,,7369288.0,3020932.0,8741950.0,,,118.62679271050338,55.47560975609757,0.5963586396427344
Rwanda,RWA,2022,56.0,13776698,13.0,15000.0,2600.0,,,92.90322580645162,,,11233721.0,2566037.0,7417912.0,42.0,,66.03254611717702,55.47560975609757,0.5963586396427344
Saint Kitts and Nevis,KNA,2018,0.0,47761,,,,,,0.0,,,4071.0,,,,,0.0,55.47560975609757,6.7
Saint Kitts and Nevis,KNA,2019,4.8,47712,,,,,,0.0,,,4071.0,,0.0,,,0.0,55.47560975609757,6.7
Saint Kitts and Nevis,KNA,2020,4.8,47642,,,,,,0.0,,,0.0,,0.0,,,0.0,55.47560975609757,6.7
Saint Kitts and Nevis,KNA,2021,0.0,47606,,,,,,0.0,,,0.0,,0.0,,,0.0,55.47560975609757,6.7
Saint Kitts and Nevis,KNA,2022,1.6,47657,,,,,,0.0,,,1000.0,,,,,0.0,55.47560975609757,6.7
Saint Lucia,LCA,2018,3.2,177888,20.0,,,,,0.0,,,,,,,,100.0,55.47560975609757,6.7
Saint Lucia,LCA,2019,3.9,178583,17.0,,,,,0.0,,,,,8985.0,,,100.0,55.47560975609757,6.7
Saint Lucia,LCA,2020,5.1,179237,0.0,,,,,0.0,,,9000.0,,,,,100.0,55.47560975609757,6.7
Saint Lucia,LCA,2021,2.6,179651,0.0,,,,,0.0,,,,,,,,100.0,55.47560975609757,6.7
Saint Lucia,LCA,2022,1.3,179857,0.0,,,,,0.0,,,,,,0.0,,100.0,55.47560975609757,6.7
Saint Vincent and the Grenadines,VCT,2018,6.3,105281,0.0,,,,,0.0,,,,,,,,100.0,55.47560975609757,6.7
Saint Vincent and the Grenadines,VCT,2019,4.2,104924,0.0,,,,,0.0,,,,,,,,100.0,55.47560975609757,6.7
